,num,acc
0,40,0.6735074626865671
1,51,0.7182835820895522
2,62,0.7910447761194029
3,73,0.8264925373134329
4,84,0.8208955223880597
5,95,0.8470149253731343
6,106,0.8302238805970149
7,117,0.8283582089552238
8,128,0.8283582089552238
9,139,0.8152985074626865
10,150,0.833955223880597
11,161,0.8376865671641791
12,172,0.8451492537313433
13,183,0.8488805970149254
14,194,0.8544776119402985
15,205,0.8470149253731343
16,216,0.8451492537313433
17,227,0.8246268656716418
18,238,0.8414179104477612
