,num,acc
0,40,0.6343283582089552
1,51,0.7369402985074627
2,62,0.7854477611940298
3,73,0.7406716417910447
4,84,0.7667910447761194
5,95,0.7630597014925373
6,106,0.707089552238806
7,117,0.7462686567164178
8,128,0.7425373134328358
9,139,0.7966417910447761
10,150,0.7966417910447761
11,161,0.8022388059701493
12,172,0.8190298507462687
13,183,0.8395522388059702
14,194,0.8283582089552238
15,205,0.8190298507462687
16,216,0.8432835820895522
17,227,0.8264925373134329
18,238,0.8376865671641791
