,num,acc
0,78,0.39571150097465885
1,117,0.3684210526315789
2,156,0.42300194931773877
3,195,0.38791423001949316
4,234,0.39766081871345027
5,273,0.39766081871345027
6,312,0.42300194931773877
7,351,0.3898635477582846
8,390,0.4171539961013645
9,429,0.4152046783625731
10,468,0.442495126705653
11,507,0.4522417153996101
12,546,0.5438596491228069
13,585,0.5828460038986354
14,624,0.5750487329434697
15,663,0.5692007797270955
16,702,0.5964912280701754
17,741,0.6198830409356725
18,780,0.5886939571150097
