,num,acc
0,22,0.6716417910447761
1,33,0.7910447761194029
2,44,0.7388059701492538
3,55,0.7966417910447761
4,66,0.8022388059701493
5,77,0.8022388059701493
6,88,0.8414179104477612
7,99,0.8152985074626865
8,110,0.8078358208955224
9,121,0.8470149253731343
10,132,0.8470149253731343
11,143,0.8227611940298507
12,154,0.8152985074626865
13,165,0.833955223880597
14,176,0.8134328358208955
15,187,0.8451492537313433
16,198,0.8488805970149254
17,209,0.875
18,220,0.8488805970149254
