,num,acc
0,14,0.7476808905380334
1,21,0.8552875695732839
2,28,0.9035250463821892
3,35,0.8979591836734694
4,42,0.8645640074211502
5,49,0.901669758812616
6,56,0.9035250463821892
7,63,0.8998144712430427
8,70,0.9035250463821892
9,77,0.9109461966604824
10,84,0.9090909090909091
11,91,0.9090909090909091
12,98,0.8961038961038961
13,105,0.9072356215213359
14,112,0.9035250463821892
15,119,0.9072356215213359
16,126,0.9053803339517625
17,133,0.9090909090909091
18,140,0.9035250463821892
