,num,acc
0,25,0.7810760667903525
1,28,0.8664192949907236
2,35,0.8923933209647495
3,42,0.8682745825602969
4,49,0.8979591836734694
5,56,0.9109461966604824
6,63,0.914656771799629
7,70,0.901669758812616
8,77,0.9239332096474954
9,84,0.9239332096474954
10,91,0.914656771799629
11,98,0.9257884972170687
12,105,0.9128014842300557
13,112,0.9239332096474954
14,119,0.9202226345083488
15,126,0.9183673469387755
16,133,0.9035250463821892
17,140,0.914656771799629
18,147,0.9202226345083488
