,num,acc
0,132,0.3898635477582846
1,156,0.4580896686159844
2,195,0.5029239766081871
3,234,0.46588693957115007
4,273,0.50682261208577
5,312,0.5984405458089668
6,351,0.594541910331384
7,390,0.580896686159844
8,429,0.6159844054580896
9,468,0.6081871345029239
10,507,0.5984405458089668
11,546,0.6159844054580896
12,585,0.6101364522417154
13,624,0.6023391812865497
14,663,0.6101364522417154
15,702,0.6081871345029239
16,741,0.6276803118908382
17,780,0.6237816764132553
18,819,0.6023391812865497
