,num,acc
0,25,0.7810760667903525
1,32,0.8144712430426716
2,39,0.8701298701298702
3,46,0.87569573283859
4,53,0.8534322820037106
5,60,0.8923933209647495
6,67,0.9165120593692022
7,74,0.9090909090909091
8,81,0.8942486085343229
9,88,0.8942486085343229
10,95,0.9128014842300557
11,102,0.9053803339517625
12,109,0.9090909090909091
13,116,0.9128014842300557
14,123,0.9183673469387755
15,130,0.9109461966604824
16,137,0.901669758812616
17,144,0.914656771799629
18,151,0.8849721706864564
