,num,acc
0,50,0.4444444444444444
1,75,0.6365348399246704
2,100,0.6516007532956686
3,125,0.6497175141242938
4,150,0.6892655367231638
5,175,0.6892655367231638
6,200,0.6741996233521657
7,225,0.6911487758945386
8,250,0.6967984934086628
9,275,0.7024482109227872
10,300,0.7175141242937852
11,325,0.7156308851224105
12,350,0.7156308851224105
13,375,0.7080979284369114
14,400,0.7137476459510358
15,425,0.7212806026365348
16,450,0.711864406779661
17,475,0.7137476459510358
18,500,0.7175141242937852
