,num,acc
0,22,0.6231343283582089
1,33,0.6940298507462687
2,44,0.7444029850746269
3,55,0.7985074626865671
4,66,0.8376865671641791
5,77,0.8544776119402985
6,88,0.8246268656716418
7,99,0.8675373134328358
8,110,0.8470149253731343
9,121,0.8619402985074627
10,132,0.8731343283582089
11,143,0.8712686567164178
12,154,0.8544776119402985
13,165,0.8638059701492538
14,176,0.8470149253731343
15,187,0.8656716417910447
16,198,0.8544776119402985
17,209,0.8526119402985074
18,220,0.8675373134328358
